sudo: unable to resolve host ip-10-100-0-186: Name or service not known
sudo: unable to resolve host ip-10-100-0-186: Name or service not known
2026-09-22T09:50:52.720Z	info	isupipe-benchmarker	SSL接続が有効になっています
2026-09-22T09:51:01.246Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.246Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.246Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.246Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.246Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.265Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:01.296Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:01.310Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.311Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.311Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.311Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.327Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.327Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.327Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.327Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.341Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.341Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.341Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.341Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.353Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.353Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.359Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.359Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.359Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.359Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.366Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:01.381Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:01.397Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:01.416Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:01.462Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.462Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.462Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.462Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.463Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.463Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:01.474Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.494Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.494Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.494Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.494Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.497Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.497Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.497Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.497Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.516Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.517Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.517Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.517Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.537Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.537Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.549Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.549Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.549Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.549Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.562Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.562Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:01.573Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.573Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.573Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.573Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.573Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.575Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:01.611Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.611Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.611Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.611Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.648Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:01.668Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.668Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.668Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.668Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.681Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.681Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.681Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.681Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.718Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.718Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.718Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.718Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.729Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.729Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:01.737Z	info	isupipe-benchmarker	DNS水責め負荷が上昇します	{"parallelis": 3}
2026-09-22T09:51:01.741Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.758Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.758Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.758Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.758Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.781Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.782Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.782Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.782Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.795Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:01.845Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.845Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.845Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.845Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.900Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.900Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.900Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.900Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.921Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.921Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.921Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.921Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.928Z	info	staff-logger	scenario/viewer.go:90	get livestream stats
2026-09-22T09:51:01.930Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.930Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.930Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.930Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.942Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.942Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.942Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.942Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.945Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.945Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.945Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.945Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.954Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.954Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.954Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.954Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.958Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.958Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.958Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.958Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.983Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.983Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.983Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.983Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:01.990Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:01.990Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:01.990Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:01.990Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.004Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.004Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.004Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.004Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.060Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.060Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.062Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.062Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.061Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.062Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.062Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.062Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.069Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.069Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.069Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.069Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.071Z	info	staff-logger	scenario/viewer.go:90	get livestream stats
2026-09-22T09:51:02.096Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:02.164Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:02.174Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.174Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.174Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.174Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.179Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.179Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.179Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.179Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.187Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.187Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.187Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.187Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.243Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.243Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.243Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.243Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.252Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.252Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.252Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.252Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.261Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:02.276Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.276Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.276Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.276Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.292Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.292Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.292Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.292Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.356Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.356Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.371Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.371Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.378Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:02.392Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.392Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.392Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.392Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.392Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.393Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.413Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.414Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.414Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.414Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.417Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:02.419Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.419Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.419Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.419Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.436Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.436Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.436Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.436Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.520Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.539Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:02.543Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:02.543Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:02.543Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.543Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.546Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:02.551Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.552Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:02.556Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:02.559Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.559Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:02.563Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.567Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:02.568Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:02.568Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:02.578Z	info	staff-logger	scenario/viewer.go:83	visit livestream
